Date,Open,High,Low,Close,Adj Close,Volume
1988-04-18,0.354911,0.370536,0.348214,0.358259,0.283672,883332800
1988-04-25,0.359375,0.375000,0.357143,0.366071,0.289858,641636800
1988-05-02,0.363839,0.385045,0.361607,0.368304,0.291626,608014400
1988-05-09,0.368304,0.368304,0.352679,0.361607,0.286323,501379200
1988-05-16,0.361607,0.375000,0.343750,0.345982,0.273951,774737600
1988-05-23,0.343750,0.357143,0.333705,0.354911,0.281577,631176000
1988-05-30,0.357143,0.386161,0.354911,0.383929,0.304599,661920000
1988-06-06,0.381696,0.406250,0.381696,0.397321,0.315224,1181600000
1988-06-13,0.401786,0.410714,0.395089,0.399554,0.316996,766225600
1988-06-20,0.396205,0.409598,0.391741,0.401786,0.318767,543860800
1988-06-27,0.397321,0.418527,0.397321,0.415179,0.329392,598864000
1988-07-04,0.415179,0.424107,0.401786,0.404018,0.320538,472001600
1988-07-11,0.406250,0.406250,0.395089,0.401786,0.318767,435534400
1988-07-18,0.405134,0.410714,0.379464,0.379464,0.301057,608764800
1988-07-25,0.381696,0.397321,0.377232,0.396205,0.314339,575579200
1988-08-01,0.397321,0.408482,0.392857,0.395089,0.313454,439644800
1988-08-08,0.397321,0.399554,0.372768,0.379464,0.301057,531305600
1988-08-15,0.377232,0.386161,0.361607,0.363839,0.288660,709800000
1988-08-22,0.359375,0.363839,0.350446,0.359375,0.285656,627076800
1988-08-29,0.363839,0.367188,0.343750,0.354911,0.282108,778523200
1988-09-05,0.357143,0.366071,0.337054,0.361607,0.287431,764489600
1988-09-12,0.366071,0.381696,0.357143,0.377232,0.299850,795804800
1988-09-19,0.375000,0.395089,0.368304,0.390625,0.310496,533310400
1988-09-26,0.390625,0.395089,0.379464,0.386161,0.306948,533680000
1988-10-03,0.383929,0.386161,0.342634,0.354911,0.282108,890982400
1988-10-10,0.352679,0.354911,0.334821,0.345982,0.275011,981848000
1988-10-17,0.343750,0.372768,0.341518,0.366071,0.290979,810678400
1988-10-24,0.368304,0.368304,0.341518,0.343750,0.273237,637235200
1988-10-31,0.345982,0.345982,0.328125,0.337054,0.267914,991379200
1988-11-07,0.332589,0.354911,0.330357,0.343750,0.273237,734932800
1988-11-14,0.345982,0.350446,0.337054,0.339286,0.269688,450206400
1988-11-21,0.334821,0.337054,0.316964,0.325893,0.259043,606379200
1988-11-28,0.325893,0.356027,0.321429,0.350446,0.279294,945750400
1988-12-05,0.352679,0.357143,0.345982,0.349330,0.278405,461899200
1988-12-12,0.350446,0.361607,0.341518,0.358259,0.285521,729792000
1988-12-19,0.359375,0.375000,0.357143,0.367188,0.292637,897467200
1988-12-26,0.366071,0.370536,0.354911,0.359375,0.286410,311035200
1989-01-02,0.359375,0.388393,0.357143,0.380580,0.303310,845958400
1989-01-09,0.383929,0.388393,0.368304,0.386161,0.307758,682976000
1989-01-16,0.386161,0.392857,0.352679,0.366071,0.291747,1842848000
1989-01-23,0.363839,0.376116,0.323661,0.335938,0.267732,2927198400
1989-01-30,0.335938,0.359375,0.328125,0.350446,0.279294,2186811200
1989-02-06,0.352679,0.352679,0.330357,0.332589,0.265063,948057600
1989-02-13,0.328125,0.332589,0.314732,0.328125,0.261505,1829934400
1989-02-20,0.329241,0.337054,0.321429,0.321429,0.256875,676379200
1989-02-27,0.321429,0.328125,0.303571,0.310268,0.247955,1226176000
1989-03-06,0.312500,0.323661,0.305804,0.312500,0.249739,881652800
1989-03-13,0.312500,0.319196,0.303571,0.311384,0.248847,812470400
1989-03-20,0.312500,0.316964,0.301339,0.306920,0.245280,573406400
1989-03-27,0.305804,0.319196,0.299107,0.318080,0.254198,657910400
1989-04-03,0.316964,0.334821,0.302455,0.333705,0.266685,913628800
1989-04-10,0.332589,0.352679,0.328125,0.345982,0.276497,974456000
1989-04-17,0.343750,0.371652,0.339286,0.358259,0.286308,1421996800
1989-04-24,0.357143,0.361607,0.343750,0.348214,0.278280,656342400
1989-05-01,0.343750,0.381696,0.343750,0.370536,0.296119,1166614400
1989-05-08,0.370536,0.401786,0.370536,0.401786,0.321093,1555220800
1989-05-15,0.399554,0.412946,0.399554,0.408482,0.326444,1337056000
1989-05-22,0.408482,0.437500,0.404018,0.433036,0.346067,967355200
1989-05-29,0.430804,0.441964,0.419643,0.437500,0.350401,531115200
1989-06-05,0.435268,0.437500,0.412946,0.419643,0.336099,717225600
1989-06-12,0.417411,0.448661,0.388393,0.397321,0.318221,1266552000
1989-06-19,0.397321,0.399554,0.375000,0.391741,0.313752,708612800
1989-06-26,0.392857,0.395089,0.352679,0.368304,0.294981,944910400
1989-07-03,0.372768,0.375000,0.357143,0.368304,0.294981,447540800
1989-07-10,0.366071,0.368304,0.352679,0.363839,0.291404,1054502400
1989-07-17,0.363839,0.368304,0.345982,0.357143,0.286041,1222737600
1989-07-24,0.354911,0.354911,0.337054,0.351563,0.281572,851984000
1989-07-31,0.350446,0.381696,0.348214,0.381696,0.305706,709105600
1989-08-07,0.383929,0.408482,0.368304,0.373884,0.299450,952011200
1989-08-14,0.370536,0.379464,0.357143,0.377232,0.302131,624478400
1989-08-21,0.377232,0.401786,0.375000,0.399554,0.320009,747622400
1989-08-28,0.397321,0.401786,0.390625,0.398438,0.319873,505075200
1989-09-04,0.397321,0.406250,0.392857,0.401786,0.322560,371302400
1989-09-11,0.399554,0.417411,0.395089,0.401786,0.322560,587025600
1989-09-18,0.397321,0.410714,0.383929,0.400670,0.321664,535561600
1989-09-25,0.399554,0.408482,0.392857,0.397321,0.318976,452838400
1989-10-02,0.397321,0.430804,0.385045,0.429688,0.344960,1074057600
1989-10-09,0.428571,0.449777,0.401786,0.408482,0.327936,923395200
1989-10-16,0.399554,0.441964,0.379464,0.428571,0.344064,1192396800
1989-10-23,0.428571,0.433036,0.397321,0.404018,0.324352,756224000
1989-10-30,0.406250,0.417411,0.383929,0.386161,0.310016,867484800
1989-11-06,0.388393,0.419643,0.383929,0.417411,0.335104,570091200
1989-11-13,0.415179,0.421875,0.390625,0.399554,0.320769,435310400
1989-11-20,0.401786,0.415179,0.397321,0.399554,0.321559,374113600
1989-11-27,0.399554,0.404018,0.379464,0.392857,0.316169,603142400
1989-12-04,0.390625,0.408482,0.366071,0.372768,0.300002,985107200
1989-12-11,0.366071,0.370536,0.290179,0.301339,0.242516,2888110400
1989-12-18,0.301339,0.332589,0.301339,0.325893,0.262277,1225784000
1989-12-25,0.328125,0.328125,0.305804,0.314732,0.253294,695956800
1990-01-01,0.314732,0.345982,0.312500,0.337054,0.271259,736019200
1990-01-08,0.334821,0.339286,0.301339,0.308036,0.247906,770380800
1990-01-15,0.308036,0.319196,0.287946,0.305804,0.246109,1111712000
1990-01-22,0.303571,0.310268,0.287946,0.292411,0.235331,749067200
1990-01-29,0.294643,0.310268,0.286830,0.305804,0.246109,615865600
1990-02-05,0.305804,0.314732,0.287946,0.305804,0.246109,842833600
1990-02-12,0.305804,0.312500,0.299107,0.301339,0.242516,498321600
1990-02-19,0.299107,0.308036,0.290179,0.296875,0.239693,644291200
1990-02-26,0.294643,0.310268,0.294643,0.301339,0.243297,571692800
1990-03-05,0.299107,0.334821,0.299107,0.329241,0.265825,997024000
1990-03-12,0.332589,0.363839,0.323661,0.359375,0.290155,1179315200
1990-03-19,0.361607,0.383929,0.357143,0.377232,0.304572,1435492800
1990-03-26,0.379464,0.387277,0.357143,0.359375,0.290155,635846400
1990-04-02,0.357143,0.375000,0.352679,0.356027,0.287452,664641600
1990-04-09,0.354911,0.392857,0.352679,0.386161,0.311781,661763200
1990-04-16,0.388393,0.395089,0.354911,0.359375,0.290155,1356443200
1990-04-23,0.359375,0.361607,0.340402,0.349330,0.282045,823233600
1990-04-30,0.350446,0.363839,0.348214,0.357143,0.288353,771276800
1990-05-07,0.354911,0.381696,0.354911,0.380580,0.307275,739972800
1990-05-14,0.381696,0.381696,0.352679,0.354911,0.286551,875123200
1990-05-21,0.352679,0.379464,0.345982,0.357143,0.288353,1242539200
1990-05-28,0.357143,0.375000,0.350446,0.363839,0.294574,780348800
1990-06-04,0.363839,0.366071,0.334821,0.341518,0.276502,1210921600
1990-06-11,0.337054,0.363839,0.337054,0.352679,0.285539,746345600
1990-06-18,0.350446,0.380580,0.342634,0.370536,0.299996,915936000
1990-06-25,0.370536,0.400670,0.359375,0.399554,0.323490,921614400
1990-07-02,0.397321,0.401786,0.386161,0.399554,0.323490,551432000
1990-07-09,0.401786,0.426339,0.399554,0.417411,0.337947,1336484800
1990-07-16,0.417411,0.420759,0.357143,0.366071,0.296381,1382752000
1990-07-23,0.366071,0.386161,0.357143,0.369420,0.299093,711681600
1990-07-30,0.363839,0.390625,0.354911,0.368304,0.298189,767065600
1990-08-06,0.348214,0.363839,0.341518,0.345982,0.280116,679817600
1990-08-13,0.339286,0.359375,0.319196,0.325893,0.263852,716340800
1990-08-20,0.325893,0.334821,0.299107,0.316964,0.256623,575937600
1990-08-27,0.328125,0.342634,0.321429,0.330357,0.268274,570640000
1990-09-03,0.325893,0.334821,0.313616,0.324777,0.263743,292600000
1990-09-10,0.330357,0.330357,0.294643,0.303571,0.246522,565835200
1990-09-17,0.303571,0.314732,0.276786,0.281250,0.228396,639542400
1990-09-24,0.281250,0.281250,0.243304,0.258929,0.210270,708971200
1990-10-01,0.263393,0.285714,0.234375,0.250000,0.203018,1007865600
1990-10-08,0.256696,0.261161,0.227679,0.252232,0.204831,764646400
1990-10-15,0.254464,0.283482,0.216518,0.280134,0.227490,2064048000
1990-10-22,0.281250,0.281250,0.264509,0.267857,0.217520,849273600
1990-10-29,0.270089,0.289063,0.257813,0.283482,0.230208,609548800
1990-11-05,0.287946,0.319196,0.285714,0.316964,0.257398,969696000
1990-11-12,0.316964,0.332589,0.310268,0.313616,0.254679,822528000
1990-11-19,0.316964,0.330357,0.310268,0.324777,0.264625,553952000
1990-11-26,0.321429,0.343750,0.321429,0.328125,0.267353,669166400
1990-12-03,0.332589,0.381696,0.330357,0.379464,0.309183,1397849600
1990-12-10,0.377232,0.379464,0.348214,0.356027,0.290087,1088628800
1990-12-17,0.348214,0.404018,0.348214,0.401786,0.327371,1239963200
1990-12-24,0.399554,0.401786,0.381696,0.383929,0.312821,323377600
1990-12-31,0.383929,0.395089,0.375000,0.386161,0.314640,490963200
1991-01-07,0.383929,0.421875,0.379464,0.419643,0.341921,1739729600
1991-01-14,0.410714,0.470982,0.410714,0.448661,0.365564,2328446400
1991-01-21,0.444196,0.478795,0.444196,0.477679,0.389208,1454040000
1991-01-28,0.475446,0.516741,0.466518,0.497768,0.405576,1512952000
1991-02-04,0.497768,0.537946,0.488839,0.534598,0.435585,1680257600
1991-02-11,0.535714,0.549107,0.506696,0.514509,0.419216,1546619200
1991-02-18,0.513393,0.555804,0.512277,0.533482,0.435590,863329600
1991-02-25,0.537946,0.540179,0.502232,0.515625,0.421010,1137158400
1991-03-04,0.517857,0.609375,0.508929,0.580357,0.473864,1697718400
1991-03-11,0.575893,0.602679,0.555804,0.591518,0.482977,1015504000
1991-03-18,0.587054,0.627232,0.555804,0.564732,0.461106,1632836800
1991-03-25,0.566964,0.627232,0.564732,0.607143,0.495734,738404800
1991-04-01,0.607143,0.649554,0.602679,0.619420,0.505759,974825600
1991-04-08,0.618304,0.654018,0.595982,0.640625,0.523073,1131636800
1991-04-15,0.551339,0.580357,0.531250,0.532366,0.434679,3178235200
1991-04-22,0.531250,0.562500,0.515625,0.523438,0.427389,1040200000
1991-04-29,0.522321,0.537946,0.419643,0.437500,0.357220,3841364800
1991-05-06,0.433036,0.475446,0.430804,0.457589,0.373623,1139532800
1991-05-13,0.466518,0.479911,0.415179,0.419643,0.342640,1833428800
1991-05-20,0.421875,0.424107,0.392857,0.409598,0.334438,1145020800
1991-05-27,0.410714,0.426339,0.404018,0.419643,0.343517,931649600
1991-06-03,0.419643,0.441964,0.407366,0.411830,0.337121,858894400
1991-06-10,0.410714,0.420759,0.363839,0.367188,0.300577,1228292800
1991-06-17,0.366071,0.386161,0.363839,0.375000,0.306972,940284800
1991-06-24,0.372768,0.388393,0.359375,0.370536,0.303318,1064190400
1991-07-01,0.377232,0.410714,0.372768,0.407366,0.333467,956894400
1991-07-08,0.404018,0.430804,0.401786,0.417411,0.341690,968766400
1991-07-15,0.417411,0.417411,0.377232,0.410714,0.336207,1096648000
1991-07-22,0.408482,0.415179,0.397321,0.400670,0.327986,513217600
1991-07-29,0.404018,0.448661,0.397321,0.446429,0.365443,969404800
1991-08-05,0.444196,0.462054,0.426339,0.453125,0.370925,876657600
1991-08-12,0.453125,0.491071,0.450893,0.475446,0.389197,934180800
1991-08-19,0.441964,0.495536,0.433036,0.473214,0.387370,1151348800
1991-08-26,0.473214,0.484375,0.466518,0.473214,0.388244,489025600
1991-09-02,0.470982,0.475446,0.450893,0.459821,0.377256,345318400
1991-09-09,0.462054,0.477679,0.433036,0.434152,0.356196,773270400
1991-09-16,0.439732,0.455357,0.415179,0.452009,0.370847,829024000
1991-09-23,0.446429,0.453125,0.430804,0.437500,0.358943,382256000
1991-09-30,0.439732,0.462054,0.424107,0.430804,0.353449,472942400
1991-10-07,0.428571,0.437500,0.415179,0.433036,0.355281,646968000
1991-10-14,0.437500,0.495536,0.435268,0.491071,0.402895,1199531200
1991-10-21,0.493304,0.502232,0.453125,0.457589,0.375425,778601600
1991-10-28,0.459821,0.470982,0.441964,0.455357,0.373593,760412800
1991-11-04,0.453125,0.479911,0.424107,0.475446,0.390075,1320244800
1991-11-11,0.477679,0.493304,0.444196,0.446429,0.366269,962505600
1991-11-18,0.446429,0.468750,0.444196,0.457589,0.375425,896985600
1991-11-25,0.455357,0.466518,0.446429,0.453125,0.372656,315033600
1991-12-02,0.453125,0.464286,0.433036,0.435268,0.357970,598494400
1991-12-09,0.437500,0.453125,0.433036,0.449777,0.369903,491881600
1991-12-16,0.449777,0.464286,0.446429,0.448661,0.368985,605147200
1991-12-23,0.450893,0.497768,0.446429,0.491071,0.403863,593969600
1991-12-30,0.491071,0.537946,0.491071,0.526786,0.433236,741563200
1992-01-06,0.524554,0.558036,0.513393,0.555804,0.457101,893188800
1992-01-13,0.555804,0.616071,0.549107,0.578125,0.475458,1849288000
1992-01-20,0.575893,0.587054,0.544643,0.577009,0.474540,903392000
1992-01-27,0.578125,0.587054,0.560268,0.578125,0.475458,633404800
1992-02-03,0.578125,0.595982,0.560268,0.571429,0.469951,753244800
1992-02-10,0.571429,0.584821,0.555804,0.572545,0.470869,495017600
1992-02-17,0.573661,0.584821,0.551339,0.580357,0.478186,446465600
1992-02-24,0.591518,0.625000,0.582589,0.602679,0.496578,840268800
1992-03-02,0.604911,0.611607,0.562500,0.571429,0.470830,674912000
1992-03-09,0.569196,0.578125,0.549107,0.563616,0.464393,595380800
1992-03-16,0.560268,0.571429,0.551339,0.564732,0.465312,395102400
1992-03-23,0.562500,0.582589,0.540179,0.544643,0.448760,768600000
1992-03-30,0.546875,0.546875,0.511161,0.526786,0.434046,961755200
1992-04-06,0.526786,0.546875,0.488839,0.495536,0.408298,1165427200
1992-04-13,0.495536,0.543527,0.493304,0.526786,0.434046,743276800
1992-04-20,0.526786,0.526786,0.500000,0.504464,0.415654,839036800
1992-04-27,0.500000,0.542411,0.473214,0.529018,0.435885,907939200
1992-05-04,0.531250,0.561384,0.529018,0.553571,0.456116,852364800
1992-05-11,0.553571,0.564732,0.537946,0.541295,0.446001,543648000
1992-05-18,0.549107,0.549107,0.524554,0.531250,0.437724,618139200
1992-05-25,0.531250,0.541295,0.524554,0.533482,0.439564,555195200
1992-06-01,0.511161,0.531250,0.477679,0.489955,0.403700,997180800
1992-06-08,0.491071,0.491071,0.477679,0.487723,0.402669,569251200
1992-06-15,0.482143,0.482143,0.390625,0.399554,0.329876,1719950400
1992-06-22,0.392857,0.415179,0.381696,0.404018,0.333561,1183526400
1992-06-29,0.408482,0.441964,0.404018,0.412946,0.340932,781950400
1992-07-06,0.415179,0.417411,0.388393,0.408482,0.337247,834635200
1992-07-13,0.408482,0.437500,0.398438,0.401786,0.331718,989452800
1992-07-20,0.399554,0.412946,0.390625,0.409598,0.338168,792534400
1992-07-27,0.408482,0.426339,0.404018,0.417411,0.344618,616011200
1992-08-03,0.417411,0.421875,0.370536,0.387277,0.319740,804652800
1992-08-10,0.386161,0.406250,0.383929,0.399554,0.329876,641233600
1992-08-17,0.395089,0.404018,0.390625,0.398438,0.328954,629944000
1992-08-24,0.395089,0.404018,0.386161,0.401786,0.332610,549584000
1992-08-31,0.401786,0.439732,0.399554,0.421875,0.349240,646396800
1992-09-07,0.417411,0.441964,0.415179,0.425223,0.352012,635264000
1992-09-14,0.437500,0.446429,0.404018,0.415179,0.343697,899964800
1992-09-21,0.417411,0.426339,0.404018,0.406250,0.336305,588313600
1992-09-28,0.401786,0.406250,0.383929,0.390625,0.323371,643115200
1992-10-05,0.386161,0.404018,0.370536,0.387277,0.320599,677432000
1992-10-12,0.386161,0.441964,0.386161,0.437500,0.362175,841310400
1992-10-19,0.437500,0.446429,0.428571,0.435268,0.360327,773438400
1992-10-26,0.435268,0.482143,0.433036,0.468750,0.388045,1002971200
1992-11-02,0.468750,0.504464,0.459821,0.497768,0.412067,986832000
1992-11-09,0.500000,0.520089,0.488839,0.502232,0.415762,567929600
1992-11-16,0.502232,0.531250,0.489955,0.513393,0.425001,937193600
1992-11-23,0.504464,0.513393,0.500000,0.504464,0.417610,474084800
1992-11-30,0.502232,0.526786,0.496652,0.507813,0.420382,671798400
1992-12-07,0.506696,0.524554,0.504464,0.513393,0.425906,760648000
1992-12-14,0.513393,0.529018,0.486607,0.520089,0.431461,988299200
1992-12-21,0.520089,0.546875,0.517857,0.526786,0.437016,694534400
1992-12-28,0.529018,0.542411,0.524554,0.533482,0.442571,379545600
1993-01-04,0.531250,0.562500,0.511161,0.555804,0.461089,1189865600
1993-01-11,0.553571,0.582589,0.535714,0.537946,0.446275,2089964800
1993-01-18,0.531250,0.540179,0.517857,0.531250,0.440719,1097779200
1993-01-25,0.529018,0.553571,0.524554,0.531250,0.440719,1164654400
1993-02-01,0.529018,0.549107,0.502232,0.511161,0.424054,1262844800
1993-02-08,0.508929,0.513393,0.479911,0.481027,0.399055,1231686400
1993-02-15,0.477679,0.495536,0.459821,0.491071,0.408276,1115240000
1993-02-22,0.491071,0.500000,0.465402,0.473214,0.393430,1041510400
1993-03-01,0.473214,0.497768,0.470982,0.491071,0.408276,769652800
1993-03-08,0.491071,0.513393,0.491071,0.502232,0.417555,735638400
1993-03-15,0.500000,0.515625,0.477679,0.479911,0.398998,673825600
1993-03-22,0.477679,0.488839,0.468750,0.475446,0.395285,733611200
1993-03-29,0.466518,0.470982,0.441964,0.447545,0.372088,1110793600
1993-04-05,0.446429,0.453125,0.433036,0.444196,0.369304,643820800
1993-04-12,0.441964,0.457589,0.417411,0.429688,0.357242,1333091200
1993-04-19,0.433036,0.453125,0.430804,0.439732,0.365593,965003200
1993-04-26,0.439732,0.468750,0.433036,0.457589,0.380439,610500800
1993-05-03,0.457589,0.495536,0.455357,0.488839,0.406420,641424000
1993-05-10,0.491071,0.500000,0.473214,0.495536,0.411988,880667200
1993-05-17,0.495536,0.527902,0.486607,0.513393,0.426834,844614400
1993-05-24,0.506696,0.524554,0.494420,0.505580,0.420339,833840000
1993-05-31,0.504464,0.520089,0.486607,0.489955,0.408200,706092800
1993-06-07,0.486607,0.488839,0.381696,0.390625,0.325444,3077849600
1993-06-14,0.392857,0.404018,0.354911,0.366071,0.304987,1771627200
1993-06-21,0.361607,0.375000,0.352679,0.357143,0.297549,1270684800
1993-06-28,0.361607,0.361607,0.337054,0.343750,0.286391,1257939200
1993-07-05,0.341518,0.348214,0.323661,0.328125,0.273373,678137600
1993-07-12,0.328125,0.345982,0.236607,0.245536,0.204565,3036924800
1993-07-19,0.250000,0.256696,0.227679,0.234375,0.195267,2239003200
1993-07-26,0.238839,0.252232,0.232143,0.247768,0.206425,779049600
1993-08-02,0.252232,0.274554,0.250000,0.261161,0.217583,971073600
1993-08-09,0.261161,0.270089,0.232143,0.244420,0.203635,958148800
1993-08-16,0.245536,0.265625,0.241071,0.250000,0.208284,651414400
1993-08-23,0.250000,0.256696,0.234375,0.236607,0.197994,700918400
1993-08-30,0.236607,0.238839,0.225446,0.229911,0.192390,1072377600
1993-09-06,0.232143,0.241071,0.226563,0.234375,0.196126,654192000
1993-09-13,0.234375,0.236607,0.209821,0.225446,0.188654,1048140800
1993-09-20,0.225446,0.227679,0.213170,0.223214,0.186786,575545600
1993-09-27,0.223214,0.225446,0.200893,0.203125,0.169976,1055364800
1993-10-04,0.202009,0.214286,0.196429,0.202009,0.169042,818742400
1993-10-11,0.203125,0.254464,0.203125,0.252232,0.211069,1760427200
1993-10-18,0.250000,0.281250,0.243304,0.270089,0.226011,1708168000
1993-10-25,0.270089,0.287946,0.258929,0.274554,0.229748,1281996800
1993-11-01,0.274554,0.294643,0.270089,0.284598,0.238153,1070585600
1993-11-08,0.285714,0.286830,0.265625,0.283482,0.237219,701310400
1993-11-15,0.281250,0.312500,0.281250,0.294643,0.246558,1000182400
1993-11-22,0.292411,0.299107,0.279018,0.291295,0.244633,470657600
1993-11-29,0.287946,0.291295,0.276786,0.281250,0.236197,541710400
1993-12-06,0.281250,0.290179,0.247768,0.252232,0.211827,940441600
1993-12-13,0.252232,0.265625,0.247768,0.263393,0.221200,933396800
1993-12-20,0.261161,0.265625,0.236607,0.243304,0.204329,848489600
1993-12-27,0.247768,0.270089,0.243304,0.261161,0.219326,902305600
1994-01-03,0.263393,0.303571,0.258929,0.295759,0.248382,1744142400
1994-01-10,0.294643,0.302455,0.265625,0.276786,0.232448,1742216000
1994-01-17,0.276786,0.299107,0.256696,0.297991,0.250256,2038321600
1994-01-24,0.296875,0.314732,0.294643,0.303571,0.254942,1568974400
1994-01-31,0.299107,0.312500,0.287946,0.299107,0.251193,1033558400
1994-02-07,0.299107,0.334821,0.299107,0.330357,0.277437,1664096000
1994-02-14,0.330357,0.339286,0.323661,0.323661,0.272791,791571200
1994-02-21,0.323661,0.341518,0.316964,0.321429,0.270910,909787200
1994-02-28,0.323661,0.334821,0.310268,0.328125,0.276553,1045161600
1994-03-07,0.330357,0.340402,0.321429,0.332589,0.280315,1050593600
1994-03-14,0.343750,0.343750,0.319196,0.324777,0.273731,1173323200
1994-03-21,0.324777,0.325893,0.292411,0.292411,0.246452,1237756800
1994-03-28,0.294643,0.303571,0.281250,0.296875,0.250215,874977600
1994-04-04,0.287946,0.305804,0.283482,0.299107,0.252096,649510400
1994-04-11,0.299107,0.299107,0.267857,0.270089,0.227639,887140800
1994-04-18,0.272321,0.285714,0.241071,0.265625,0.223876,1786758400
1994-04-25,0.265625,0.281250,0.263393,0.267857,0.225758,718726400
1994-05-02,0.267857,0.301339,0.263393,0.288504,0.243159,1096390400
1994-05-09,0.287946,0.290179,0.261161,0.267857,0.225758,632553600
1994-05-16,0.267857,0.290179,0.256696,0.277344,0.233753,811081600
1994-05-23,0.276786,0.283482,0.263393,0.267299,0.225287,564233600
1994-05-30,0.263393,0.263393,0.238839,0.246652,0.208706,1381766400
1994-06-06,0.245536,0.247768,0.227679,0.236607,0.200207,976707200
1994-06-13,0.235491,0.250000,0.231027,0.236607,0.200207,849452800
1994-06-20,0.234375,0.243304,0.220982,0.228655,0.193478,1053785600
1994-06-27,0.225446,0.242188,0.219866,0.229911,0.194541,846753600
1994-07-04,0.228795,0.246652,0.227679,0.241629,0.204456,561612800
1994-07-11,0.242188,0.270089,0.235491,0.252232,0.213428,1074628800
1994-07-18,0.251116,0.285435,0.235491,0.276786,0.234204,1486217600
1994-07-25,0.277902,0.303571,0.273438,0.300781,0.254508,1546328000
1994-08-01,0.300223,0.301339,0.286830,0.296875,0.251203,997449600
1994-08-08,0.295759,0.313616,0.294643,0.310268,0.262535,951182400
1994-08-15,0.310268,0.315848,0.303571,0.311384,0.263480,898800000
1994-08-22,0.310268,0.324777,0.305804,0.319196,0.271025,1041443200
1994-08-29,0.319196,0.333705,0.309152,0.315848,0.268183,991614400
1994-09-05,0.314732,0.327009,0.312500,0.319196,0.271025,611396800
1994-09-12,0.318080,0.332589,0.312500,0.324777,0.275764,916955200
1994-09-19,0.324777,0.328125,0.300223,0.303013,0.257284,885561600
1994-09-26,0.302455,0.308036,0.297991,0.300781,0.255389,513139200
1994-10-03,0.300223,0.340402,0.290179,0.330357,0.280502,1893091200
1994-10-10,0.331473,0.382813,0.330357,0.367188,0.311775,2664390400
1994-10-17,0.364955,0.381696,0.347098,0.380580,0.323146,1664611200
1994-10-24,0.381696,0.390625,0.370536,0.376116,0.319355,1135489600
1994-10-31,0.375000,0.388253,0.357143,0.360491,0.306088,1095315200
1994-11-07,0.360491,0.383929,0.358259,0.367188,0.311775,1083600000
1994-11-14,0.368304,0.383929,0.353795,0.357143,0.303246,792120000
1994-11-21,0.357143,0.359375,0.324777,0.337054,0.287049,838969600
1994-11-28,0.335938,0.351563,0.318080,0.326451,0.278019,1076420800
1994-12-05,0.325893,0.342634,0.310268,0.323661,0.275643,986249600
1994-12-12,0.324777,0.342634,0.316964,0.332589,0.283246,1062084800
1994-12-19,0.332589,0.351563,0.332589,0.347098,0.295603,892371200
1994-12-26,0.350446,0.356027,0.341518,0.348214,0.296553,365512000
1995-01-02,0.347098,0.385045,0.338170,0.375000,0.319365,1412812800
1995-01-09,0.371652,0.429129,0.366071,0.400670,0.341227,2665857600
1995-01-16,0.400670,0.419643,0.379464,0.380580,0.324118,1961400000
1995-01-23,0.373884,0.380580,0.348214,0.356027,0.303207,1678667200
1995-01-30,0.358259,0.376116,0.356027,0.361607,0.307959,1124524800
1995-02-06,0.363839,0.394531,0.352679,0.390625,0.332672,1673851200
1995-02-13,0.388393,0.397321,0.379464,0.379464,0.323167,974030400
1995-02-20,0.380580,0.381696,0.343750,0.348214,0.297369,1478523200
1995-02-27,0.341518,0.363839,0.339286,0.359375,0.306900,1130740800
1995-03-06,0.354911,0.360491,0.337054,0.352679,0.301182,982475200
1995-03-13,0.353795,0.353795,0.308036,0.313616,0.267823,2316966400
1995-03-20,0.313616,0.352679,0.312500,0.337054,0.287838,1272611200
1995-03-27,0.335938,0.335938,0.302455,0.314732,0.268776,1786131200
1995-04-03,0.316964,0.339286,0.300223,0.328125,0.280213,1865908800
1995-04-10,0.329241,0.353795,0.322545,0.341518,0.291650,981388800
1995-04-17,0.340402,0.352679,0.318080,0.349330,0.298322,1715504000
1995-04-24,0.348214,0.353795,0.332589,0.341518,0.291650,1111499200
1995-05-01,0.341518,0.356027,0.334821,0.347098,0.296416,978398400
1995-05-08,0.356027,0.390067,0.354911,0.389509,0.332634,2156548800
1995-05-15,0.385045,0.396205,0.379464,0.381696,0.325962,1683180800
1995-05-22,0.379464,0.396205,0.377232,0.381138,0.325485,1210630400
1995-05-29,0.380580,0.382813,0.366071,0.376116,0.322087,648334400
1995-06-05,0.378348,0.396205,0.376116,0.388393,0.332601,1017206400
1995-06-12,0.392857,0.398438,0.387277,0.391741,0.335468,638075200
1995-06-19,0.391741,0.447545,0.388393,0.435268,0.372742,2539958400
1995-06-26,0.430804,0.433036,0.405134,0.414621,0.355061,1034286400
1995-07-03,0.415179,0.439732,0.408482,0.434152,0.371786,787662400
1995-07-10,0.434152,0.445313,0.411830,0.435268,0.372742,1426689600
1995-07-17,0.436384,0.444196,0.383929,0.390625,0.334512,2090984000
1995-07-24,0.392857,0.424107,0.390625,0.406250,0.347893,1235718400
1995-07-31,0.406250,0.407366,0.388393,0.395089,0.338335,1050817600
1995-08-07,0.393973,0.398438,0.373884,0.384487,0.329256,1168328000
1995-08-14,0.383929,0.406250,0.382813,0.400670,0.343114,1265958400
1995-08-21,0.400670,0.412946,0.393973,0.399554,0.343092,1164900800
